
age: 30~40-unknown_m2-unknown-(have) credit card-part time-travel,22
age: 30~40-unknown_m2-unknown-(have) credit card-part time-single child,16
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-travel,2
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-buy car,2
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-inc.savings,1
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-unknown,4
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-travel,6
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-single child,2
age: 30~40-unknown_m2-unknown-(have) credit card-working-travel,329
age: 30~40-unknown_m2-unknown-(have) credit card-working-buy car,594
age: 30~40-unknown_m2-unknown-(have) credit card-working-inc.savings,121
age: 30~40-unknown_m2-unknown-(have) credit card-working-unknown,24
age: 30~40-unknown_m2-unknown-(have) credit card-working-travel,1257
age: 30~40-unknown_m2-unknown-(have) credit card-working-single child,467
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-travel,129
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-buy car,59
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-inc.savings,11
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-unknown,4
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-travel,453
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-single child,252
age: 30~40-unknown_m2-prof course,89985
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-travel,331
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-buy car,87
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-inc.savings,85
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-unknown,32
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-travel,325
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-single child,23
age: 30~40-unknown_m2-basic 9y-(have) money market-jobless,271
age: 30~40-unknown_m2-basic 9y-(have) money market-part time-travel,77
age: 30~40-unknown_m2-basic 9y-(have) money market-part time-buy car,60
age: 30~40-unknown_m2-basic 9y-(have) money market-part time-inc.savings,34
age: 30~40-unknown_m2-basic 9y-(have) money market-part time-unknown,10
age: 30~40-unknown_m2-basic 9y-(have) money market-part time-travel,125
age: 30~40-unknown_m2-basic 9y-(have) money market-part time-single child,18
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-travel,10
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-buy car,8
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-inc.savings,5
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-unknown,47
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-travel,27
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-single child,3
age: 30~40-unknown_m2-basic 9y-(have) money market-working-travel,166
age: 30~40-unknown_m2-basic 9y-(have) money market-working-buy car,173
age: 30~40-unknown_m2-basic 9y-(have) money market-working-inc.savings,100
age: 30~40-unknown_m2-basic 9y-(have) money market-working-unknown,14
age: 30~40-unknown_m2-basic 9y-(have) money market-working-travel,310
age: 30~40-unknown_m2-basic 9y-(have) money market-working-single child,31
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-travel,30
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-buy car,1
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-inc.savings,5
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-unknown,1
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-travel,30
age: 30~40-unknown_m2-basic 9y-(have) money market-unknown-single child,13
age: 30~40-unknown_m2-basic 9y-(have) savings,4652
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-travel,87
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-buy car,27
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-inc.savings,26
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-unknown,16
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-travel,85
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-single child,7
age: 30~40-unknown_m2-basic 9y-(have) checking-jobless,325
age: 30~40-unknown_m2-basic 9y-(have) checking-part time-travel,56
age: 30~40-unknown_m2-basic 9y-(have) checking-part time-buy car,35
age: 30~40-unknown_m2-basic 9y-(have) checking-part time-inc.savings,73
age: 30~40-unknown_m2-basic 9y-(have) checking-part time-unknown,18
age: 30~40-unknown_m2-basic 9y-(have) checking-part time-travel,77
age: 30~40-unknown_m2-basic 9y-(have) checking-part time-single child,24
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-travel,19
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-buy car,1
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-inc.savings,14
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-unknown,67
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-travel,31
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-single child,1
age: 30~40-unknown_m2-basic 9y-(have) checking-working-travel,111
age: 30~40-unknown_m2-basic 9y-(have) checking-working-buy car,147
age: 30~40-unknown_m2-basic 9y-(have) checking-working-inc.savings,147
age: 30~40-unknown_m2-basic 9y-(have) checking-working-unknown,19
age: 30~40-unknown_m2-basic 9y-(have) checking-working-travel,281
age: 30~40-unknown_m2-basic 9y-(have) checking-working-single child,29
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-travel,51
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-buy car,10
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-inc.savings,3
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-unknown,1
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-travel,146
age: 30~40-unknown_m2-basic 9y-(have) checking-unknown-single child,39
age: 30~40-unknown_m2-basic 9y-(have) debit-unknown-travel,32
age: 30~40-unknown_m2-basic 9y-(have) debit-unknown-buy car,8
age: 30~40-unknown_m2-basic 9y-(have) debit-unknown-inc.savings,17
age: 30~40-unknown_m2-basic 9y-(have) debit-unknown-unknown,15
age: 30~40-unknown_m2-basic 9y-(have) debit-unknown-travel,29
age: 30~40-unknown_m2-basic 9y-(have) debit-unknown-single child,2
age: 30~40-unknown_m2-basic 9y-(have) debit-jobless,66
age: 30~40-unknown_m2-basic 9y-(have) debit-part time-travel,8
age: 30~40-unknown_m2-basic 9y-(have) debit-part time-buy car,18
age: 30~40-unknown_m2-basic 9y-(have) debit-part time-inc.savings,5
age: 30~40-unknown_m2-basic 9y-(have) debit-part time-unknown,6
age: 30~40-unknown_m2-basic 9y-(have) debit-part time-travel,28
age: 30~40-unknown_m2-basic 9y-(have) debit-part time-single child,5
age: 30~40-unknown_m2-basic 9y-(have) debit-unknown-travel,29
age: 30~40-unknown_m2-basic 9y-(have) debit-unknown-buy car,49
age: 30~40-unknown_m2-basic 9y-(have) debit-unknown-inc.savings,24
age: 30~40-unknown_m2-basic 9y-(have) debit-unknown-unknown,96
age: 30~40-unknown_m2-basic 9y-(have) debit-unknown-travel,94
age: 30~40-unknown_m2-basic 9y-(have) debit-unknown-single child,7
age: 30~40-unknown_m2-basic 9y-(have) debit-working-travel,26
age: 30~40-unknown_m2-basic 9y-(have) debit-working-buy car,38
age: 30~40-unknown_m2-basic 9y-(have) debit-working-inc.savings,26
age: 30~40-unknown_m2-basic 9y-(have) debit-working-unknown,17
age: 30~40-unknown_m2-basic 9y-(have) debit-working-travel,96
age: 30~40-unknown_m2-basic 9y-(have) debit-working-single child,7
age: 30~40-unknown_m2-basic 9y-(have) debit-unknown-travel,4
age: 30~40-unknown_m2-basic 9y-(have) debit-unknown-travel,5
age: 30~40-unknown_m2-basic 9y-(have) debit-unknown-single child,3
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-travel,482
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-buy car,142
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-inc.savings,160
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-unknown,36
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-travel,548
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-single child,44
age: 30~40-unknown_m2-basic 9y-(have) mortgage-jobless,2384
age: 30~40-unknown_m2-basic 9y-(have) mortgage-part time-travel,154
age: 30~40-unknown_m2-basic 9y-(have) mortgage-part time-buy car,414
age: 30~40-unknown_m2-basic 9y-(have) mortgage-part time-inc.savings,134
age: 30~40-unknown_m2-basic 9y-(have) mortgage-part time-unknown,40
age: 30~40-unknown_m2-basic 9y-(have) mortgage-part time-travel,1045
age: 30~40-unknown_m2-basic 9y-(have) mortgage-part time-single child,167
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-travel,17
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-buy car,14
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-inc.savings,12
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-unknown,26
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-travel,45
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-single child,2
age: 30~40-unknown_m2-basic 9y-(have) mortgage-working-travel,404
age: 30~40-unknown_m2-basic 9y-(have) mortgage-working-buy car,922
age: 30~40-unknown_m2-basic 9y-(have) mortgage-working-inc.savings,560
age: 30~40-unknown_m2-basic 9y-(have) mortgage-working-unknown,31
age: 30~40-unknown_m2-basic 9y-(have) mortgage-working-travel,2030
age: 30~40-unknown_m2-basic 9y-(have) mortgage-working-single child,173
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-travel,71
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-buy car,15
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-inc.savings,4
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-unknown,2
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-travel,326
age: 30~40-unknown_m2-basic 9y-(have) mortgage-unknown-single child,59
age: 30~40-unknown_m2-basic 9y-(have) credit card-unknown-travel,201
age: 30~40-unknown_m2-basic 9y-(have) credit card-unknown-buy car,56
age: 30~40-unknown_m2-basic 9y-(have) credit card-unknown-inc.savings,24
age: 30~40-unknown_m2-basic 9y-(have) credit card-unknown-unknown,5
age: 30~40-unknown_m2-basic 9y-(have) credit card-unknown-travel,193
age: 30~40-unknown_m2-basic 9y-(have) credit card-unknown-single child,28
age: 30~40-unknown_m2-basic 9y-(have) credit card-jobless,129
age: 30~40-unknown_m2-basic 9y-(have) credit card-part time-travel,5
age: 30~40-unknown_m2-basic 9y-(have) credit card-part time-buy car,8
age: 30~40-unknown_m2-basic 9y-(have) credit card-part time-inc.savings,3
age: 30~40-unknown_m2-basic 9y-(have) credit card-part time-travel,16
age: 30~40-unknown_m2-basic 9y-(have) credit card-part time-single child,25
age: 30~40-unknown_m2-basic 9y-(have) credit card-unknown-travel,1
age: 30~40-unknown_m2-basic 9y-(have) credit card-unknown-unknown,1
age: 30~40-unknown_m2-basic 9y-(have) credit card-unknown-travel,3
age: 30~40-unknown_m2-basic 9y-(have) credit card-working-travel,129
age: 30~40-unknown_m2-basic 9y-(have) credit card-working-buy car,457
age: 30~40-unknown_m2-basic 9y-(have) credit card-working-inc.savings,119
age: 30~40-unknown_m2-basic 9y-(have) credit card-working-unknown,15
age: 30~40-unknown_m2-basic 9y-(have) credit card-working-travel,870
age: 30~40-unknown_m2-basic 9y-(have) credit card-working-single child,303
age: 30~40-unknown_m2-basic 9y-(have) credit card-unknown-travel,59
age: 30~40-unknown_m2-basic 9y-(have) credit card-unknown-buy car,35
age: 30~40-unknown_m2-basic 9y-(have) credit card-unknown-inc.savings,12
age: 30~40-unknown_m2-basic 9y-(have) credit card-unknown-unknown,3
age: 30~40-unknown_m2-basic 9y-(have) credit card-unknown-travel,329
age: 30~40-unknown_m2-basic 9y-(have) credit card-unknown-single child,156
age: 30~40-unknown_m2-unknown-(have) money market-unknown-travel,248
age: 30~40-unknown_m2-unknown-(have) money market-unknown-buy car,74
age: 30~40-unknown_m2-unknown-(have) money market-unknown-inc.savings,25
age: 30~40-unknown_m2-unknown-(have) money market-unknown-unknown,40
age: 30~40-unknown_m2-unknown-(have) money market-unknown-travel,175
age: 30~40-unknown_m2-unknown-(have) money market-unknown-single child,11
age: 30~40-unknown_m2-unknown-(have) money market-jobless,238
age: 30~40-unknown_m2-unknown-(have) money market-part time-travel,9
age: 30~40-unknown_m2-unknown-(have) money market-part time-buy car,16
age: 30~40-unknown_m2-unknown-(have) money market-part time-inc.savings,9
age: 30~40-unknown_m2-unknown-(have) money market-part time-unknown,7
age: 30~40-unknown_m2-unknown-(have) money market-part time-travel,27
age: 30~40-unknown_m2-unknown-(have) money market-part time-single child,7
age: 30~40-unknown_m2-unknown-(have) money market-unknown-travel,62
age: 30~40-unknown_m2-unknown-(have) money market-unknown-buy car,33
age: 30~40-unknown_m2-unknown-(have) money market-unknown-inc.savings,15
age: 30~40-unknown_m2-unknown-(have) money market-unknown-unknown,66
age: 30~40-unknown_m2-unknown-(have) money market-unknown-travel,83
age: 30~40-unknown_m2-unknown-(have) money market-unknown-single child,7
age: 30~40-unknown_m2-unknown-(have) money market-working-travel,91
age: 30~40-unknown_m2-unknown-(have) money market-working-buy car,86
age: 30~40-unknown_m2-unknown-(have) money market-working-inc.savings,24
age: 30~40-unknown_m2-unknown-(have) money market-working-unknown,20
age: 30~40-unknown_m2-unknown-(have) money market-working-travel,195
age: 30~40-unknown_m2-unknown-(have) money market-working-single child,26
age: 30~40-unknown_m2-unknown-(have) money market-unknown-travel,16
age: 30~40-unknown_m2-unknown-(have) money market-unknown-buy car,2
age: 30~40-unknown_m2-unknown-(have) money market-unknown-travel,17
age: 30~40-unknown_m2-unknown-(have) money market-unknown-single child,13
age: 30~40-unknown_m2-unknown-(have) savings,2075
age: 30~40-unknown_m2-unknown-(have) checking-unknown-travel,23
age: 30~40-unknown_m2-unknown-(have) checking-unknown-buy car,11
age: 30~40-unknown_m2-unknown-(have) checking-unknown-inc.savings,4
age: 30~40-unknown_m2-unknown-(have) checking-unknown-unknown,6
age: 30~40-unknown_m2-unknown-(have) checking-unknown-travel,18
age: 30~40-unknown_m2-unknown-(have) checking-unknown-single child,2
age: 30~40-unknown_m2-unknown-(have) checking-jobless,138
age: 30~40-unknown_m2-unknown-(have) checking-part time-travel,10
age: 30~40-unknown_m2-unknown-(have) checking-part time-buy car,9
age: 30~40-unknown_m2-unknown-(have) checking-part time-inc.savings,7
age: 30~40-unknown_m2-unknown-(have) checking-part time-unknown,7
age: 30~40-unknown_m2-unknown-(have) checking-part time-travel,18
age: 30~40-unknown_m2-unknown-(have) checking-part time-single child,5
age: 30~40-unknown_m2-unknown-(have) checking-unknown-travel,6
age: 30~40-unknown_m2-unknown-(have) checking-unknown-buy car,4
age: 30~40-unknown_m2-unknown-(have) checking-unknown-inc.savings,4
age: 30~40-unknown_m2-unknown-(have) checking-unknown-unknown,16
age: 30~40-unknown_m2-unknown-(have) checking-unknown-travel,7
age: 30~40-unknown_m2-unknown-(have) checking-unknown-single child,1
age: 30~40-unknown_m2-unknown-(have) checking-working-travel,36
age: 30~40-unknown_m2-unknown-(have) checking-working-buy car,49
age: 30~40-unknown_m2-unknown-(have) checking-working-inc.savings,47
age: 30~40-unknown_m2-unknown-(have) checking-working-unknown,5
age: 30~40-unknown_m2-unknown-(have) checking-working-travel,96
age: 30~40-unknown_m2-unknown-(have) checking-working-single child,3
age: 30~40-unknown_m2-unknown-(have) checking-unknown-travel,17
age: 30~40-unknown_m2-unknown-(have) checking-unknown-buy car,3
age: 30~40-unknown_m2-unknown-(have) checking-unknown-unknown,1
age: 30~40-unknown_m2-unknown-(have) checking-unknown-travel,30
age: 30~40-unknown_m2-unknown-(have) checking-unknown-single child,12
age: 30~40-unknown_m2-unknown-(have) debit-unknown-travel,190
age: 30~40-unknown_m2-unknown-(have) debit-unknown-buy car,113
age: 30~40-unknown_m2-unknown-(have) debit-unknown-inc.savings,31
age: 30~40-unknown_m2-unknown-(have) debit-unknown-unknown,99
age: 30~40-unknown_m2-unknown-(have) debit-unknown-travel,97
age: 30~40-unknown_m2-unknown-(have) debit-unknown-single child,11
age: 30~40-unknown_m2-unknown-(have) debit-jobless,960
age: 30~40-unknown_m2-unknown-(have) debit-part time-travel,42
age: 30~40-unknown_m2-unknown-(have) debit-part time-buy car,57
age: 30~40-unknown_m2-unknown-(have) debit-part time-inc.savings,40
age: 30~40-unknown_m2-unknown-(have) debit-part time-unknown,29
age: 30~40-unknown_m2-unknown-(have) debit-part time-travel,77
age: 30~40-unknown_m2-unknown-(have) debit-part time-single child,29
age: 30~40-unknown_m2-unknown-(have) debit-unknown-travel,255
age: 30~40-unknown_m2-unknown-(have) debit-unknown-buy car,287
age: 30~40-unknown_m2-unknown-(have) debit-unknown-inc.savings,120
age: 30~40-unknown_m2-unknown-(have) debit-unknown-unknown,603
age: 30~40-unknown_m2-unknown-(have) debit-unknown-travel,395
age: 30~40-unknown_m2-unknown-(have) debit-unknown-single child,39
age: 30~40-unknown_m2-unknown-(have) debit-working-travel,208
age: 30~40-unknown_m2-unknown-(have) debit-working-buy car,388
age: 30~40-unknown_m2-unknown-(have) debit-working-inc.savings,87
age: 30~40-unknown_m2-unknown-(have) debit-working-unknown,207
age: 30~40-unknown_m2-unknown-(have) debit-working-travel,627
age: 30~40-unknown_m2-unknown-(have) debit-working-single child,47
age: 30~40-unknown_m2-unknown-(have) debit-unknown-travel,28
age: 30~40-unknown_m2-unknown-(have) debit-unknown-buy car,2
age: 30~40-unknown_m2-unknown-(have) debit-unknown-inc.savings,3
age: 30~40-unknown_m2-unknown-(have) debit-unknown-unknown,6
age: 30~40-unknown_m2-unknown-(have) debit-unknown-travel,66
age: 30~40-unknown_m2-unknown-(have) debit-unknown-single child,29
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-travel,248
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-buy car,80
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-inc.savings,20
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-unknown,179
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-travel,209
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-single child,13
age: 30~40-unknown_m2-unknown-(have) mortgage-jobless,1827
age: 30~40-unknown_m2-unknown-(have) mortgage-part time-travel,33
age: 30~40-unknown_m2-unknown-(have) mortgage-part time-buy car,50
age: 30~40-unknown_m2-unknown-(have) mortgage-part time-inc.savings,25
age: 30~40-unknown_m2-unknown-(have) mortgage-part time-unknown,16
age: 30~40-unknown_m2-unknown-(have) mortgage-part time-travel,133
age: 30~40-unknown_m2-unknown-(have) mortgage-part time-single child,59
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-travel,64
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-buy car,44
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-inc.savings,13
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-unknown,82
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-travel,232
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-single child,11
age: 30~40-unknown_m2-unknown-(have) mortgage-working-travel,317
age: 30~40-unknown_m2-unknown-(have) mortgage-working-buy car,932
age: 30~40-unknown_m2-unknown-(have) mortgage-working-inc.savings,172
age: 30~40-unknown_m2-unknown-(have) mortgage-working-unknown,115
age: 30~40-unknown_m2-unknown-(have) mortgage-working-travel,2891
age: 30~40-unknown_m2-unknown-(have) mortgage-working-single child,155
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-travel,32
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-buy car,8
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-inc.savings,1
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-unknown,1
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-travel,207
age: 30~40-unknown_m2-unknown-(have) mortgage-unknown-single child,36
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-travel,36
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-buy car,8
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-inc.savings,2
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-unknown,7
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-travel,30
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-single child,2
age: 30~40-unknown_m2-unknown-(have) credit card-jobless,15
age: 30~40-unknown_m2-unknown-(have) credit card-part time-travel,1
age: 30~40-unknown_m2-unknown-(have) credit card-part time-buy car,1
age: 30~40-unknown_m2-unknown-(have) credit card-part time-travel,1
age: 30~40-unknown_m2-unknown-(have) credit card-part time-single child,1
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-travel,1
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-travel,2
age: 30~40-unknown_m2-unknown-(have) credit card-working-travel,16
age: 30~40-unknown_m2-unknown-(have) credit card-working-buy car,39
age: 30~40-unknown_m2-unknown-(have) credit card-working-inc.savings,4
age: 30~40-unknown_m2-unknown-(have) credit card-working-unknown,5
age: 30~40-unknown_m2-unknown-(have) credit card-working-travel,105
age: 30~40-unknown_m2-unknown-(have) credit card-working-single child,46
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-travel,7
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-buy car,5
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-inc.savings,2
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-travel,34
age: 30~40-unknown_m2-unknown-(have) credit card-unknown-single child,18
age: 30~40-unknown_m2-traveller-(have) money market-unknown-travel,2910
age: 30~40-unknown_m2-traveller-(have) money market-unknown-buy car,1000
age: 30~40-unknown_m2-traveller-(have) money market-unknown-inc.savings,352
age: 30~40-unknown_m2-traveller-(have) money market-unknown-unknown,238
age: 30~40-unknown_m2-traveller-(have) money market-unknown-travel,4206
age: 30~40-unknown_m2-traveller-(have) money market-unknown-single child,219
age: 30~40-unknown_m2-traveller-(have) money market-jobless,3933
age: 30~40-unknown_m2-traveller-(have) money market-part time-travel,124
age: 30~40-unknown_m2-traveller-(have) money market-part time-buy car,201
age: 30~40-unknown_m2-traveller-(have) money market-part time-inc.savings,84
age: 30~40-unknown_m2-traveller-(have) money market-part time-unknown,26
age: 30~40-unknown_m2-traveller-(have) money market-part time-travel,504
age: 30~40-unknown_m2-traveller-(have) money market-part time-single child,133
age: 30~40-unknown_m2-traveller-(have) money market-unknown-travel,76
age: 30~40-unknown_m2-traveller-(have) money market-unknown-buy car,67
age: 30~40-unknown_m2-traveller-(have) money market-unknown-inc.savings,29
age: 30~40-unknown_m2-traveller-(have) money market-unknown-unknown,240
age: 30~40-unknown_m2-traveller-(have) money market-unknown-travel,349
age: 30~40-unknown_m2-traveller-(have) money market-unknown-single child,11
age: 30~40-unknown_m2-traveller-(have) money market-working-travel,5871
age: 30~40-unknown_m2-traveller-(have) money market-working-buy car,4140
age: 30~40-unknown_m2-traveller-(have) money market-working-inc.savings,977
age: 30~40-unknown_m2-traveller-(have) money market-working-unknown,205
age: 30~40-unknown_m2-traveller-(have) money market-working-travel,8256
age: 30~40-unknown_m2-traveller-(have) money market-working-single child,802
age: 30~40-unknown_m2-traveller-(have) money market-unknown-travel,203
age: 30~40-unknown_m2-traveller-(have) money market-unknown-buy car,35
age: 30~40-unknown_m2-traveller-(have) money market-unknown-inc.savings,9
age: 30~40-unknown_m2-traveller-(have) money market-unknown-unknown,2
age: 30~40-unknown_m2-traveller-(have) money market-unknown-travel,396
age: 30~40-unknown_m2-traveller-(have) money market-unknown-single child,133
age: 30~40-unknown_m2-traveller-(have) savings,54009
age: 30~40-unknown_m2-traveller-(have) checking-unknown-travel,310
age: 30~40-unknown_m2-traveller-(have) checking-unknown-buy car,95
age: 30~40-unknown_m2-traveller-(have) checking-unknown-inc.savings,79
age: 30~40-unknown_m2-traveller-(have) checking-unknown-unknown,39
age: 30~40-unknown_m2-traveller-(have) checking-unknown-travel,439
age: 30~40-unknown_m2-traveller-(have) checking-unknown-single child,33
age: 30~40-unknown_m2-traveller-(have) checking-jobless,2302
age: 30~40-unknown_m2-traveller-(have) checking-part time-travel,87
age: 30~40-unknown_m2-traveller-(have) checking-part time-buy car,137
age: 30~40-unknown_m2-traveller-(have) checking-part time-inc.savings,135
age: 30~40-unknown_m2-traveller-(have) checking-part time-unknown,50
age: 30~40-unknown_m2-traveller-(have) checking-part time-travel,352
age: 30~40-unknown_m2-traveller-(have) checking-part time-single child,118
age: 30~40-unknown_m2-traveller-(have) checking-unknown-travel,27
age: 30~40-unknown_m2-traveller-(have) checking-unknown-buy car,19
age: 30~40-unknown_m2-traveller-(have) checking-unknown-inc.savings,30
age: 30~40-unknown_m2-traveller-(have) checking-unknown-unknown,122
age: 30~40-unknown_m2-traveller-(have) checking-unknown-travel,92
age: 30~40-unknown_m2-traveller-(have) checking-unknown-single child,5
age: 30~40-unknown_m2-traveller-(have) checking-working-travel,708
age: 30~40-unknown_m2-traveller-(have) checking-working-buy car,1284
age: 30~40-unknown_m2-traveller-(have) checking-working-inc.savings,1061
age: 30~40-unknown_m2-traveller-(have) checking-working-unknown,52
age: 30~40-unknown_m2-traveller-(have) checking-working-travel,2188
age: 30~40-unknown_m2-traveller-(have) checking-working-single child,263
age: 30~40-unknown_m2-traveller-(have) checking-unknown-travel,248
age: 30~40-unknown_m2-traveller-(have) checking-unknown-buy car,67
age: 30~40-unknown_m2-traveller-(have) checking-unknown-inc.savings,26
age: 30~40-unknown_m2-traveller-(have) checking-unknown-unknown,8
age: 30~40-unknown_m2-traveller-(have) checking-unknown-travel,1253
age: 30~40-unknown_m2-traveller-(have) checking-unknown-single child,355
age: 30~40-unknown_m2-traveller-(have) debit-unknown-travel,94
age: 30~40-unknown_m2-traveller-(have) debit-unknown-buy car,33
age: 30~40-unknown_m2-traveller-(have) debit-unknown-inc.savings,15
age: 30~40-unknown_m2-traveller-(have) debit-unknown-unknown,26
age: 30~40-unknown_m2-traveller-(have) debit-unknown-travel,91
age: 30~40-unknown_m2-traveller-(have) debit-unknown-single child,7
age: 30~40-unknown_m2-traveller-(have) debit-jobless,277
age: 30~40-unknown_m2-traveller-(have) debit-part time-travel,11
age: 30~40-unknown_m2-traveller-(have) debit-part time-buy car,21
age: 30~40-unknown_m2-traveller-(have) debit-part time-inc.savings,12
age: 30~40-unknown_m2-traveller-(have) debit-part time-unknown,5
age: 30~40-unknown_m2-traveller-(have) debit-part time-travel,41
age: 30~40-unknown_m2-traveller-(have) debit-part time-single child,12
age: 30~40-unknown_m2-traveller-(have) debit-unknown-travel,97
age: 30~40-unknown_m2-traveller-(have) debit-unknown-buy car,139
age: 30~40-unknown_m2-traveller-(have) debit-unknown-inc.savings,58
age: 30~40-unknown_m2-traveller-(have) debit-unknown-unknown,261
age: 30~40-unknown_m2-traveller-(have) debit-unknown-travel,293
age: 30~40-unknown_m2-traveller-(have) debit-unknown-single child,22
age: 30~40-unknown_m2-traveller-(have) debit-working-travel,111
age: 30~40-unknown_m2-traveller-(have) debit-working-buy car,173
age: 30~40-unknown_m2-traveller-(have) debit-working-inc.savings,35
age: 30~40-unknown_m2-traveller-(have) debit-working-unknown,76
age: 30~40-unknown_m2-traveller-(have) debit-working-travel,471
age: 30~40-unknown_m2-traveller-(have) debit-working-single child,48
age: 30~40-unknown_m2-traveller-(have) debit-unknown-travel,12
age: 30~40-unknown_m2-traveller-(have) debit-unknown-buy car,1
age: 30~40-unknown_m2-traveller-(have) debit-unknown-unknown,1
age: 30~40-unknown_m2-traveller-(have) debit-unknown-travel,32
