category,age,income,education,job,creditScore,balanceDeposite,mortgage,studentLoan,loan,loanDeposit,checking,moneyMarket
1,19,534.4268333563084,2,3,10.731251216986164,95.39374045744486,0.0,10342.409146207574,0.0,0.0,0.0,0.0
5,73,549.0874830074445,0,3,19.579051129931663,15888.111501650237,0.0,0.0,2041.6072082893024,1483.834941539735,495.2033807581752,279.005055449698
1,22,496.90165300852607,1,3,9.530266558713022,98.63796553716874,0.0,10528.308448310552,0.0,0.0,0.0,0.0
1,22,476.6094081288303,1,3,9.833601434550292,97.57087320825357,0.0,10625.005113038536,0.0,0.0,0.0,0.0
5,79,450.1525686424791,3,3,18.244204225768904,16455.450513943568,0.0,0.0,2075.6189605110812,1585.0197657084498,481.18946686347283,328.9639253412784
3,36,2083.028999279332,3,3,74.20493452716443,9019.461491612225,28716.843836422733,0.0,5136.369505070717,3664.7884138952045,439.38867623482224,187.03778864028655
1,23,534.8234128112359,0,3,9.341150076452749,109.5233747522654,0.0,10224.579689871678,0.0,0.0,0.0,0.0
3,30,1876.7700341621646,3,4,70.10115958059575,9874.636238749143,30002.80613988778,0.0,4672.641524598577,3865.0813057897985,425.380451026393,194.31248116076554
4,54,3100.0611909287236,3,3,88.5669933544854,21871.17899072756,9735.337444778765,0.0,9380.17465024016,8487.831350438784,659.7590345637263,94.97143610676412
5,75,518.883850813103,1,3,21.570828337758023,15265.243790007384,0.0,0.0,2086.1554460421503,1628.8435843518089,460.4577973043344,293.8770233357983
1,21,506.4081408481813,1,3,10.651314780730896,94.15441843250196,0.0,9808.262737685556,0.0,0.0,0.0,0.0
1,19,507.28646215204935,0,3,9.919790324976866,90.45918915396419,0.0,10780.03190880924,0.0,0.0,0.0,0.0
4,48,2987.952143945802,2,4,83.38736349017027,18306.69293883458,9637.983937452327,0.0,9542.93323009721,8004.418770948683,548.4598026812517,100.4687037931409
4,42,3236.3149432105465,1,4,94.88660055354713,20998.978413959183,9947.953885103076,0.0,9579.055545702568,8648.264103326725,643.8900440375087,97.86411329191804
5,67,484.89637584534984,1,3,18.373259234409424,14843.713302562022,0.0,0.0,1852.3787699269474,1640.8650972061469,549.3847409049534,301.6692485961823
4,56,3016.702283761421,1,2,97.50560546354859,21323.765524570324,10582.322449350884,0.0,10919.452603444326,8153.709686895773,549.5288840141277,97.43714796032897
3,34,1951.006187870985,2,4,65.17331409412225,9589.683422767235,27893.958523528087,0.0,5435.3551711009895,4057.9594847058224,410.4191740843574,198.33455092919542
2,30,1046.9401355705995,2,4,40.00335830211991,5217.443330808382,45887.3961743167,4802.541293163786,1036.9824476986469,969.4340788196454,211.88460261154694,466.9190253277919
5,66,521.2411947045441,3,3,18.560644434490317,14543.209496788428,0.0,0.0,1925.737080751877,1557.6149529258678,542.8340311480725,285.3874085399171
1,21,480.9679180151983,0,3,9.463107341806959,99.75516145468123,0.0,9009.948120124938,0.0,0.0,0.0,0.0
5,63,520.2112723460557,2,3,20.912520129216624,14951.411072222321,0.0,0.0,1991.5073926337716,1516.1542878775965,506.25646644736327,313.4732688996396
4,43,3166.8365465565234,0,1,82.50729132715138,19033.844690350747,10938.960668262096,0.0,9705.745046082717,7262.412630602769,545.8105354649301,94.74032280759384
1,18,512.127409261211,2,3,10.534407110750829,101.50202902792932,0.0,10119.770877020252,0.0,0.0,0.0,0.0
3,31,2137.668359370093,2,2,76.37478115985904,10294.935233018865,32023.520333947603,0.0,4550.476890222653,4125.206347107749,365.6955140944486,191.56931028417338
4,42,2839.9737485321034,2,2,90.60764581488338,20308.18142428273,9063.924304178712,0.0,10741.370900722952,7547.157427248978,633.8649590611361,99.20841097051445
5,75,456.4012589679402,2,3,19.1616275349096,16310.752627396134,0.0,0.0,1980.535155646754,1419.6197517429691,520.6968735799618,325.94214911497727
3,32,2152.002626916087,1,4,67.91802046945676,9719.744930637196,31054.641037338464,0.0,5082.494168874936,3752.1137576729434,370.6467285843189,198.98231362350515
1,23,518.8702882095522,1,3,10.70016130736642,109.98171585497754,0.0,10028.185483784357,0.0,0.0,0.0,0.0
2,30,940.3833312616534,2,4,37.56798298299058,5135.786435253717,53619.58795242067,5306.92202709935,987.1741441165481,916.9167172680635,207.46599412663392,465.1484242187802
5,75,469.22502294748244,2,3,19.050347830868432,15119.226440030532,0.0,0.0,1905.962260974872,1619.2651146209819,525.0934674701962,307.07652612309295
5,65,485.258809636172,2,3,18.962323333573956,14507.257165603576,0.0,0.0,2158.022996410238,1631.0901157680707,519.352856451951,288.3001621900678
3,37,2157.528155542504,0,4,65.84032327088697,10713.203902873467,32229.543880944348,0.0,5153.622261433561,3959.5028061319163,397.7446252261759,193.08051250405893
3,31,1857.0420834962072,2,3,73.5025585409797,9955.681371440352,31550.055476295223,0.0,5461.185470595546,3825.1480739725625,392.38562400016286,198.46068475995804
1,22,518.8968642581372,0,1,9.576177649364105,104.81244430663382,0.0,10299.421831591128,0.0,0.0,0.0,0.0
1,22,513.8148360596539,0,3,9.658451790067545,102.79606806252251,0.0,9355.304350889397,0.0,0.0,0.0,0.0
2,24,918.7727513068057,2,3,38.14229609485817,4991.633005888462,52810.57640190852,4845.622844569081,990.3288048562559,884.7892862449623,210.5972941398796,544.3782669197955
3,31,2068.2559372027076,1,4,72.9392381494106,9330.602232612211,30907.256061975088,0.0,5268.16668408995,4116.749659917027,372.4806748223018,200.10497063585746
2,29,947.2096192255931,2,4,42.12228692907587,5375.544187058625,47327.75045399233,5227.936416992761,904.4294132611133,973.5161287224905,183.5781345147102,468.9131883144757
2,23,1037.6649309068023,1,1,38.97171471534954,5208.51389634042,47196.75041275928,5432.474489678252,1085.4786339198713,863.1777430793171,194.5104036223403,487.87739012211955
1,18,457.64974910500774,0,2,10.663139172208801,94.83922187675486,0.0,10504.775598764472,0.0,0.0,0.0,0.0
4,49,3156.9920631175064,1,2,88.25767225797054,21433.835961864883,10854.139727239635,0.0,10325.692874731278,7260.004501293357,648.4083094011388,96.08989064618254
4,40,3032.632505910551,1,2,92.19628392122004,20562.92628010931,9950.847126709095,0.0,10502.690449777436,8132.614413632131,632.6682916743741,100.79137585894648
3,32,2192.5130869811596,3,4,63.0259152511982,10418.637636522833,28764.122415040867,0.0,5483.210705635142,4210.634178267449,427.59053064068246,209.57472372775388
4,53,3154.6420957480145,2,1,83.51757309903329,20975.73649351033,10996.299623119485,0.0,10341.425210923522,8718.408212530489,618.3589287738996,105.84042488927261
3,40,2018.8996590533375,1,1,63.59354751132659,9732.003875122651,27492.278340210054,0.0,4983.7933685469,3941.3206189412226,382.28080256312546,193.63072198823824
1,20,485.3026754382113,1,1,10.511674908248526,98.23864693414839,0.0,9390.447621668942,0.0,0.0,0.0,0.0
4,40,3227.801238581437,3,1,86.13215201220217,19185.183728063428,10713.665060279274,0.0,10449.67490021049,8207.439458080922,643.4954750691293,106.74164751189451
5,65,473.24407251335134,1,3,21.336003491436447,16241.450333878734,0.0,0.0,2174.8842124696707,1458.942148975958,482.47967711297053,289.3557018224064
3,36,1958.2288441862866,1,4,75.17655747372368,9585.670667321974,31964.782988932573,0.0,4878.153211360512,4362.021194701456,434.47076356536485,187.8667635996176
2,27,1041.1383878888316,2,4,39.78821833780834,5239.460975134256,50650.09352298954,5325.127519608882,961.29947811251,954.9511843923032,218.12350486654955,505.3606876827018
1,21,505.17895654670076,1,3,10.111469904703082,96.6748143680508,0.0,9100.07007571516,0.0,0.0,0.0,0.0
4,51,2793.3710633413825,2,4,98.95541342066446,18492.95953298881,10604.327507128153,0.0,10877.310411027973,8574.258791209422,617.2562330956954,93.12940812377646
5,67,466.10725888509296,2,3,19.488879380119666,16287.437375331498,0.0,0.0,1825.4350182938624,1508.8398877305715,515.6959637489546,283.57643866280006
3,32,1905.520166801138,1,4,76.7990891447174,10587.705675781743,31106.128727986415,0.0,4595.138708168856,4166.508028033541,417.2877013951857,180.6210054454551
3,32,1988.3380964462522,1,3,70.0587739557093,10973.26803094744,29175.782833123587,0.0,4843.513559086624,3738.9737796260415,390.3059794452366,188.61450529794902
3,37,1859.977199620503,0,1,69.798121552643,10865.55256508069,32873.71260694026,0.0,4813.768349743004,3698.5981677351947,425.6601101243156,208.74067110863436
4,56,3223.3072830708734,3,0,86.906614826317,21689.730713319077,10354.72810983416,0.0,10377.097071923356,8796.591286809038,598.1359875869967,97.97977687149988
1,18,501.4559609298749,0,4,10.361541307890827,102.37178162970413,0.0,10340.410171185938,0.0,0.0,0.0,0.0
2,26,974.680927610753,0,1,37.99430165562694,5178.769772675186,45467.94068770752,4849.916195510439,906.2975848749151,945.0345333543737,196.92990937492365,539.3975542902338
3,38,2133.4314750949925,2,2,71.14128257780439,10929.261434397842,28021.880045349008,0.0,5095.732831004638,3837.433245688541,418.50240276388865,212.8328358191973
3,34,1955.755018285887,2,1,64.88151343773599,9992.01386968552,31468.49763857419,0.0,4586.247457938521,3822.3873130257157,406.2928153523164,185.90734479376115
2,24,961.5086365652736,2,4,40.5426310040996,4504.356173234981,46619.2797964981,4696.666444068526,1002.1861119356462,977.2876067582129,211.95855466801953,464.91234695158573
5,68,504.4440240717784,2,0,18.290690783447417,16076.635066207686,0.0,0.0,2152.3274951315007,1634.7709355300976,534.1137645435784,311.53113861880564
1,22,461.90012096351666,1,3,9.318368896499184,108.8639668984899,0.0,9772.42717908638,0.0,0.0,0.0,0.0
4,40,3155.8654409675023,0,4,89.39650973639213,20192.173138059894,9062.474686456946,0.0,10103.804865644677,7655.290177742489,596.0030242568332,94.21599969782748
3,30,1895.4709593968896,2,3,65.76666437347343,9812.669768408745,31537.004862451555,0.0,5118.008079075089,4399.2792020840125,366.46495722514953,184.26493839929586
2,23,933.0734736449898,3,3,42.41367399322384,5347.789323437704,48253.167939965526,5205.130352587074,917.5014787072928,915.6861627266838,217.38531990360272,461.28684126449707
1,18,475.89649040955,0,3,10.470535664953456,95.11136314716833,0.0,9368.990230091298,0.0,0.0,0.0,0.0
5,71,535.060800011901,2,3,20.985644542304705,16087.02650717761,0.0,0.0,2047.0917966121522,1369.7073579533167,526.4957693590972,275.7897157658759
2,30,1003.4322937595593,2,3,41.70795977733892,5461.3726907332475,48239.70443182222,5456.275715323272,1088.0445453763487,955.7706777065192,210.5676625564917,540.8109698917377
4,43,2922.062594309295,2,0,91.2057900048822,19087.620094017046,9581.584416706606,0.0,9806.394124389586,7758.231052796771,589.2672755048196,109.30058268724643
5,71,495.25071838057397,1,3,19.98932739317422,15060.795103650278,0.0,0.0,1907.069375179678,1603.6314230527514,487.6633021854702,285.2309511148245
1,22,456.8836657670661,1,3,10.926407801322602,96.97629221481866,0.0,9462.697378197026,0.0,0.0,0.0,0.0
2,28,979.9138315964492,0,4,43.573845885534254,4937.393167815465,45462.040325128415,4912.957743758971,1091.739899453455,829.6631855378964,213.82981355815534,531.3558044605363
1,18,505.8767968061972,0,3,10.358043594537143,92.08068432051964,0.0,10836.801529445442,0.0,0.0,0.0,0.0
3,37,1889.0569545551564,3,4,64.0110966976483,9013.786067779842,28184.283048046815,0.0,4915.551227774492,3656.337607990239,366.1567643488052,199.26624066075988
5,68,541.6807191355794,2,3,20.82598134266948,14342.589959556159,0.0,0.0,1810.304747883142,1435.3577951012378,467.75129161945205,322.86761413918384
3,33,1904.9802993293915,1,4,69.27484361010791,9999.324239090101,31332.92568643826,0.0,4898.857009224038,3937.3866182756738,371.37052377763166,198.90700913251544
5,79,546.839135986951,3,3,18.16235590442876,13637.643848065349,0.0,0.0,2034.5092410811205,1372.4543791252067,494.42586164723195,315.50447003164936
5,75,488.7131038199021,3,3,19.37409663727926,15746.029047334605,0.0,0.0,2158.8233160071118,1571.9668347539146,502.87254184004183,328.9955734288532
5,66,529.114407756602,2,3,18.88206051911707,14453.536892735705,0.0,0.0,2161.3207318530676,1634.1150483368071,506.9340957296155,277.1571576980699
4,44,3138.5118124475225,2,4,97.75313866996838,19911.767616950696,10049.587761198349,0.0,9451.699588787757,7789.476214675271,592.5926289861003,103.92750503342688
1,21,524.4143873484581,0,3,9.058248721672335,99.30985823206625,0.0,9287.504224142456,0.0,0.0,0.0,0.0
2,23,920.0414145825938,1,1,38.9703171051366,5495.186563671865,47304.09636326502,4619.67581014855,1002.2871399364246,837.2061401838009,190.98382579652733,524.0530266414353
1,20,480.3766749966886,2,3,10.763396535645457,95.92413036732019,0.0,9803.171515764136,0.0,0.0,0.0,0.0
5,72,460.7631205020739,2,3,18.682145978884556,14403.941032394436,0.0,0.0,1897.2430938790753,1609.0708849757793,514.2255583974872,299.5893085529063
4,56,2902.0460047799334,2,4,86.38032778854178,19613.390171990766,10903.473762912425,0.0,10521.193332181214,7904.461607043814,646.3351979498617,92.67517958341931
4,55,3204.093736943382,1,4,83.21851187870622,21184.335864136494,9020.804613304537,0.0,9573.834398118182,8572.593086133385,540.290795325501,105.65161831986961
1,18,478.392307326737,0,3,9.469450673321575,97.14075630076276,0.0,10783.173529078098,0.0,0.0,0.0,0.0
2,25,1058.216863215366,2,2,36.29472902612317,5478.945814532236,49776.22548645779,4973.014826117778,972.2020637713599,899.8579485108964,201.18159157219017,518.8259038742873
5,67,484.57937150756794,2,3,18.502518985866697,15648.506232416838,0.0,0.0,2168.46646972648,1516.117726721043,465.69801769315904,287.57685903733073
1,23,538.6300263147093,0,4,10.323366729780233,105.0675212451369,0.0,10074.257758689388,0.0,0.0,0.0,0.0
3,38,1916.0631578495413,2,4,75.26504776080023,9704.576756399827,32283.957769464098,0.0,5396.09807156878,3926.7606185933096,368.7236707493036,191.27623567243418
2,30,921.1543183980299,3,1,39.37867221731822,4636.138079601357,49057.07583333701,5243.970194784016,918.7022105826068,831.1321692827044,214.63297255235182,461.3698174329523
2,25,1062.7445450472921,2,4,36.649387973415884,4624.650386720412,51744.027367386196,4611.637167828518,1046.1542323091528,925.5867879351085,215.54724289733656,506.518352794679
2,28,1050.2259057478286,2,1,40.154193375565654,5381.416247266455,53357.69837548521,5437.230472814116,938.1448125735342,910.8316036227413,218.7041768864853,532.292955190065
1,20,518.7679950938668,0,3,10.513677507597563,95.28569680376704,0.0,10456.124494948226,0.0,0.0,0.0,0.0
4,60,3067.960664012425,2,1,94.82050157478393,19520.056376236218,10574.427491551933,0.0,9503.579194879869,7830.02626089818,629.3098964453867,101.50590960824822
1,19,466.7347513392992,2,3,9.419798360096946,91.52563279209437,0.0,9806.157130981792,0.0,0.0,0.0,0.0
2,29,947.6602920680036,2,1,38.66795114315114,5040.197007522258,47200.93055122906,4821.072994461757,979.6766565568038,817.3533526667609,193.31235831357398,514.0127081438849
3,39,2117.677923964937,2,2,66.7514040392662,10645.546544956278,30363.20955764615,0.0,4983.320536455763,3886.438329498701,410.59077366649825,204.61360374109785
2,28,1073.9268323570852,1,1,39.704512268221144,5275.245977547478,50320.21788173832,4760.367787606873,917.8941656011277,814.2374598041972,201.22673632880802,493.6193608837017
5,65,530.3278731608498,2,3,20.90657790152524,14553.13623857607,0.0,0.0,2089.77531650953,1585.2090858852125,462.3168863794847,288.3936832702113
3,33,2102.596435704116,0,4,73.56664718546774,10245.868890613805,27961.243365701794,0.0,5282.849017250177,3612.10756996507,364.4660684525029,210.83450863527617
4,47,2710.7255121740523,3,2,92.90538615060117,21245.12492367881,9535.871828363346,0.0,10982.467690745829,8143.316069347542,555.0185899181649,109.56241335742145
5,61,479.40803358974006,2,2,20.18769467592286,15029.86985537448,0.0,0.0,1980.0511451977832,1477.6512743215808,482.2620209872704,298.1986099210443
2,29,1040.3133307029575,2,4,41.3464786794166,4649.081786074337,46945.6651799876,4746.721801389473,910.6276986475319,904.3018983990493,215.23386189380085,505.479372455773
1,23,500.60516098404923,1,3,10.911626010190412,104.02760977592007,0.0,9670.477391625507,0.0,0.0,0.0,0.0
1,21,471.7080830752929,0,3,10.17704811800808,94.05703642225645,0.0,9900.331466039712,0.0,0.0,0.0,0.0
4,53,2769.5306492830355,2,4,85.72599375193407,18394.17931471124,9626.636659881779,0.0,9191.063328118327,7740.899505133646,540.0523074476506,97.01977742781759
1,23,478.65697013126527,2,3,10.040902070972482,102.51920054520127,0.0,9944.56709411107,0.0,0.0,0.0,0.0
3,38,1900.3640669275972,0,2,63.081854376479185,9820.050212986871,30146.860761682074,0.0,4938.705894949615,3995.9253106926435,380.36832456172806,195.7505491960372
5,77,513.1270510674176,2,3,18.04466168508391,14568.729642132726,0.0,0.0,2101.016022992552,1463.7680600521753,450.40455828619736,309.96496717746743
5,69,495.14085287327106,3,2,20.54981141702034,16250.583678791489,0.0,0.0,2022.9972551491414,1412.2295966411534,539.702590053121,285.39533805057636
4,43,3121.913155983928,3,2,90.89501750492981,18477.002521138023,9429.750149354757,0.0,10993.375678397619,8718.85022014936,622.5583705953063,91.17386152331204
2,25,1018.4497213918578,1,3,41.45645432134138,4913.87504063068,53342.61337856728,5282.911177662818,950.508768269811,872.5861202513146,196.3710317445329,498.8043735340424
1,20,463.9774386885146,1,1,10.579996355454005,100.3241569868939,0.0,10159.580678549384,0.0,0.0,0.0,0.0
1,22,471.840278839636,2,3,9.840315244062829,95.06726184003892,0.0,9284.159353466383,0.0,0.0,0.0,0.0
1,19,495.4644635880342,1,3,10.82131230139738,99.0118340743625,0.0,9052.72194437352,0.0,0.0,0.0,0.0
1,21,488.01514779625734,1,3,10.48136293616639,98.25973441664648,0.0,10489.982640075874,0.0,0.0,0.0,0.0
2,23,981.294804178867,2,1,37.42634488419018,5318.601666535989,53262.06021908943,4758.587051901362,1012.2803393173392,983.7295867865946,189.75446827689,517.8018724493387
1,22,457.52278317402244,0,4,9.271917978699694,98.61300012730109,0.0,9148.896609058696,0.0,0.0,0.0,0.0
2,28,939.5072755647956,3,3,40.691950487534974,5185.236642307404,54892.05814067702,5362.82376687831,1008.2534947556518,898.5221165055572,182.9971180242621,468.2769316143361
1,22,513.3891780376683,0,3,9.769233100333885,105.85389189061509,0.0,9505.288089730913,0.0,0.0,0.0,0.0
5,68,492.40242582207554,3,3,20.044566715081146,14043.872672606436,0.0,0.0,1868.8012911328058,1644.3028204445882,547.3206504786356,321.7685771393969
1,18,541.2872575451878,1,3,9.073644804361878,97.19381929874545,0.0,10829.259519258609,0.0,0.0,0.0,0.0
2,24,915.9538216482978,1,3,43.03883884185429,5122.705863096311,48598.7649475678,5423.28249993628,1097.2553438845189,917.1210547345032,212.27155634324654,469.2573924377833
1,21,486.71550449721946,1,3,10.997837377997406,94.03983609207815,0.0,10084.066434590168,0.0,0.0,0.0,0.0
5,68,524.7203957280117,2,3,21.007931575801315,15760.463998678897,0.0,0.0,1897.3869965573476,1645.4961636153705,524.4966179231172,319.57550086155163
5,61,539.7577367555526,2,3,20.378354407935177,13592.001599447034,0.0,0.0,1806.670654426877,1556.1329258311018,533.5211740560048,302.6929525475791
2,26,1034.3033906044468,2,3,39.7516705220126,5097.865623388066,45608.188663290704,5333.151288276515,1032.7239703249445,852.7027707805197,182.73500644660015,546.4606077277346
4,46,2980.669884877724,1,0,91.29692415790383,20660.472472504924,10672.930884251567,0.0,9778.97647054434,8013.842368726809,581.7037059472866,102.84361341779733
4,41,2991.084927428772,2,0,83.34456597686268,21196.492864379474,10498.329393215601,0.0,10927.665779823446,8221.18718576036,586.3498883130525,99.80242199019953
1,18,451.6769852503127,0,3,9.464186121939882,91.8597054802602,0.0,9104.755256217417,0.0,0.0,0.0,0.0
2,26,1065.6562297469898,2,4,42.967599875867585,4553.183137611815,53325.638803757094,5229.72336726276,1074.5130449568846,930.7461286114044,203.59176255765465,486.87581628655437
5,80,497.42767795248847,3,3,20.23588611569091,14557.755352890714,0.0,0.0,2033.539761279547,1591.7631664070425,467.34605397853966,288.7836936946486
4,51,2938.478127295375,3,2,84.70225134415156,18274.158663545048,10753.136181209285,0.0,9342.676224087418,7918.060133585172,559.265334647327,102.51263665162051
5,61,500.3316988027789,2,3,19.001974552603297,14247.760900164325,0.0,0.0,1881.7144499934952,1616.2900119314263,485.79825301322586,289.0457941569931
2,30,906.4175949604765,2,1,40.07323612094392,5149.889765008067,53057.075251058384,4816.732074212947,1059.3969507283946,976.6833618734227,185.72032647267017,454.9983961262964
4,52,3014.373916507376,1,0,89.79183469343815,19207.70024870826,10087.451365249699,0.0,9611.84356170686,7504.582645850191,545.2827138463447,101.82455169131873
5,75,482.83886812210335,3,3,19.443012615212766,15965.271633937533,0.0,0.0,2009.3319408678353,1352.3795755456258,540.0068999257854,270.70391756605466
1,22,477.0038104097198,1,3,9.16387435330634,107.73664941302044,0.0,9536.513338345892,0.0,0.0,0.0,0.0
5,61,453.51074791085125,0,3,19.250493387141624,14203.788537178385,0.0,0.0,1922.6765846434187,1453.3529675128932,508.991930499539,287.730828543906
1,20,485.2810873315806,0,3,9.078499452186133,104.45307564703664,0.0,10638.689213914611,0.0,0.0,0.0,0.0
1,21,532.743279472393,0,3,9.497626363187877,102.37302142789137,0.0,9691.365220327178,0.0,0.0,0.0,0.0
2,24,1014.9628529938842,2,3,40.02885684332526,5371.706861282148,54323.95209626706,4588.824350512073,1084.6126693377319,989.4694359293675,184.18803468220375,524.2661709809822
5,60,535.0654767845729,1,3,20.74718788798331,13641.034281234948,0.0,0.0,2194.357093814276,1469.366975727527,499.2972064599457,291.2165531185371
3,34,2134.7374284120233,1,4,64.48992210863058,9576.367839145405,27626.55213036952,0.0,5268.8871454138325,3872.5892366865437,416.2009960449599,205.54519741778464
3,37,1906.3698168170636,2,4,64.16794182719599,9980.357882565457,27968.644788001293,0.0,5405.367451160526,4016.738412551389,395.2509421117314,189.54011192577406
1,22,531.6186517038361,0,3,9.359217668676706,90.32245494684723,0.0,9614.768860727463,0.0,0.0,0.0,0.0
2,27,1051.0195406072671,3,2,39.2040077806531,4871.3387910892125,50671.84472576231,5345.717733401582,1025.0754823485026,952.347147579586,219.79745310837194,473.3525862462184
1,21,480.7934176270293,1,2,10.731313839463407,105.62886033573065,0.0,10047.457390347521,0.0,0.0,0.0,0.0
4,42,2856.412167042343,0,2,97.62648133888845,18717.48524466808,10779.262530656284,0.0,10803.269478536631,7721.302183713637,613.5454383447711,93.31752747915152
1,23,467.42759129599557,0,3,9.491983204769426,108.21483794432555,0.0,9147.842226673207,0.0,0.0,0.0,0.0
2,25,1076.077333944971,3,3,39.71010350699803,5193.902044351271,54663.78187380386,5287.043181163139,1003.0488496110432,859.2362471354952,184.89427712466713,464.76877252211534
2,26,954.4844704209512,3,4,43.177610468919674,5177.696558605894,47116.10936057656,5150.3333871760315,1063.6662020847652,941.7586908844476,215.4816425275041,517.787881582398
4,60,2974.9374880792006,2,4,81.69436042855418,21880.411488672784,10220.81903902707,0.0,10760.006084305895,8726.568882674703,570.6273437310696,92.21683238346468
2,24,1080.0482298492848,2,1,36.00968875263014,4902.168961058726,52809.51438140926,4926.977289278539,996.1200316048684,927.1065771075353,199.42513263501206,453.14166365417697
5,62,455.83351538673367,0,3,19.381152590316464,16440.74488803125,0.0,0.0,1934.438263937124,1394.8406378413204,526.3368784445059,289.4978130408949
3,39,2013.4373181881137,2,4,66.09394944545517,10838.75981188686,29697.51231319116,0.0,4737.6063451753125,4276.069903351632,429.2069569888124,180.75488443863009
1,23,541.2146873011362,0,3,9.895634839367052,99.95512882417233,0.0,9880.829400147539,0.0,0.0,0.0,0.0
5,77,482.4815169004571,2,3,18.87651771946289,13632.235830476471,0.0,0.0,1982.3789452600083,1597.9641004398472,507.65105192584707,281.78677157755754
5,64,476.17916629523944,2,3,21.091715301793847,16223.636615953492,0.0,0.0,1937.6499048044218,1504.582974180465,457.1120738193384,273.5059745613949
3,30,1985.5681140825166,2,4,75.61902907278532,10323.242586388858,28030.337839157455,0.0,4513.2700739028305,3725.8432260895934,418.04437177525944,181.87850980757082
4,50,3061.951900740343,2,1,91.49688938175261,20183.418748414584,9265.213629675312,0.0,9639.67436457984,7363.061691463259,569.3600612828404,102.80954416623679
1,22,480.87482968580105,0,3,10.75112292980273,91.3897129657138,0.0,9070.46077928269,0.0,0.0,0.0,0.0
5,63,514.2671835156398,1,3,19.328046216626618,15020.946024630935,0.0,0.0,1932.28558604413,1514.7182326498569,471.25643825562366,285.9713249966797
3,38,1883.1078275147174,2,4,74.09710675256962,10821.783036571785,27549.804930904058,0.0,5457.297073857846,3903.0779759407196,435.3435238470166,197.68911931161773
1,18,514.7902321181043,0,3,10.54496215365948,107.03323810167369,0.0,9606.279442218054,0.0,0.0,0.0,0.0
5,62,521.9208754777105,0,3,20.043905933915596,14287.311957838261,0.0,0.0,2114.2430265392004,1472.976399893241,493.182875181813,271.62107164252
5,65,521.3560691790027,1,2,18.17595257299098,15693.980244531469,0.0,0.0,2066.567077001836,1378.8400858035043,471.87142536654846,313.4878404539699
4,49,2914.5832771493774,2,4,85.34872901217263,19461.75379218314,9976.41874661855,0.0,10492.171775129033,7649.467874273088,658.3671662498787,100.5359649984987
4,51,3160.495491964281,2,2,81.68634485838393,18442.494211189845,9476.883419476691,0.0,9963.415584662698,8015.763391537487,558.8823869242401,94.35675281290352
2,27,1028.8654182440473,2,1,41.58216661118732,4946.9354899852715,48821.05569034575,4872.0311453101585,935.1187269809327,820.3580544608228,199.57013230445204,529.3632739615874
4,57,3039.5432644316684,1,0,91.62025141049234,21472.08279020524,9042.423841456339,0.0,9105.154510495557,8277.97683903675,549.7119267391923,92.48706353270589
2,27,932.1621623136541,2,3,41.78639303563521,5301.9648924070725,45453.819507283915,4799.601157377331,1007.7097658562958,883.0877527315389,202.18518017216192,548.0343726311114
1,20,532.9998907624166,0,2,10.279343912692863,98.24277692266098,0.0,9401.016193186937,0.0,0.0,0.0,0.0
4,45,3088.233519221652,3,4,85.86548613497226,21503.426753387514,9425.49210251131,0.0,10976.504470154965,8474.62197901008,609.1487441144657,105.74992697978514
5,74,508.0704853673168,2,3,18.571359524257637,15190.003429636447,0.0,0.0,1848.4378587085273,1629.0807529172948,525.6772364729112,271.4867205968229
3,33,2096.636617170731,2,3,66.70114745096937,10371.252331237116,31630.761278387872,0.0,4620.9276826979685,4332.983608231721,360.95274177804504,183.805328097334
4,50,2828.886031498814,1,0,81.5811388716596,19994.35476726515,9008.157582098083,0.0,10641.156504122551,7557.953096698727,589.7084340319439,93.57908428461752
1,23,496.8545940635268,0,3,10.857389208116086,95.74719119820217,0.0,9382.540332137563,0.0,0.0,0.0,0.0
5,77,504.374700440217,3,3,21.213987207912975,15820.949380459644,0.0,0.0,2070.194997388096,1491.8135635925023,491.8913637460802,324.6442622298317
5,70,467.2523013499892,3,2,18.41537833991989,16207.018278170995,0.0,0.0,2112.828071399823,1442.25113405494,536.0166081960165,326.20040666300196
5,75,451.487924220895,1,3,21.251635497388094,16048.906647007632,0.0,0.0,2081.5207232775974,1529.0299112307684,516.3120360908133,322.8573471484922
5,63,544.3470956438532,1,3,18.845001813991548,14242.61399436824,0.0,0.0,1900.685841679306,1436.2853122899724,516.4698010058421,274.6076944341912
3,31,1900.3637112584506,3,4,68.96019437759067,9010.747568524876,32941.46839192449,0.0,5049.346739124487,3966.8447154875153,409.5936633905172,188.51091295482215
1,22,453.9106886945841,2,3,9.011075106328333,108.66797914942212,0.0,10790.234845560768,0.0,0.0,0.0,0.0
2,27,945.4404672792839,3,4,37.9640140948115,4836.081552884967,54642.69696650798,5488.76291687611,918.1550418904277,920.4353543379772,188.36613941954687,484.1518537658457
4,55,2772.9283672467427,2,4,89.38862468074397,20126.678520286863,10832.098892922506,0.0,10480.725746503533,8270.941056093136,564.5185677732482,109.3043641070211
4,50,2847.5222441937285,2,2,81.91101231869487,21172.084467584726,9162.786128816213,0.0,9340.920191984791,8371.195036606603,555.2772841370628,95.43034974649723
3,40,1911.274148457522,2,1,63.40004957454009,9660.222801502941,31066.657699034775,0.0,4577.367946330658,4382.769352595443,396.42009384415667,181.02214658525298
